_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
1785,Communities,Municipal Affairs and Housing,Woodstock,Affordable Housing on Delatre Street,Complete,August 2019,12 units geared towards  families with low income,Apartments with 1 bedroom geared towards families with low income,Oxford,Southwest,45 Delatre Street,N4S 6B6,,"$1,031,100",Yes,Yes,Yes,Yes,,43.13417,-80.76526
1786,Communities,Municipal Affairs and Housing,Woodstock,Affordable Housing on Southwood Way,Complete,May 2021,15 units geared towards  seniors,Apartments with 1 bedroom geared towards seniors,Oxford,Southwest,786 Southwood Way,N4S 9A5,,"$1,028,600",Yes,Yes,Yes,Yes,,43.108,-80.75879
1787,Communities,Municipal Affairs and Housing,Woodstock,Affordable Housing on Blossom Park Avenue,Complete,June 2019,34 units geared towards  persons with disabilities,Apartments with 1 bedroom geared towards persons with disabilities,Oxford,Southwest,373 BLOSSOM PARK Avenue,N4S 7J3,,"$1,126,795",Yes,Yes,Yes,Yes,,43.14477,-80.74434
1788,Communities,Municipal Affairs and Housing,Woodstock,Affordable Housing on Hunter Street,Complete,August 2019,10 units geared towards  families with low income,Apartments with 1 bedroom geared towards families with low income,Oxford,Southwest,278 Hunterr Street,N4S 6B7,,"$814,530",Yes,Yes,Yes,Yes,,43.13417,-80.76526
1789,Communities,Municipal Affairs and Housing,Woodstock,Affordable Housing on Southwood Way,Complete,March 2021,8 units geared towards  seniors,Apartments with 1 bedroom geared towards seniors,Oxford,Southwest,786 Southwood Way,N4S 9A5,,"$506,000",Yes,Yes,,Yes,,43.108002,-80.758789
1790,Communities,Municipal Affairs and Housing,Woolwich,Affordable housing on McGuire Lane,Complete,October 2014,6 new rental units built for people with low income,Apartment building consisting of six 1-Bedroom units,Waterloo,Southwest,75 McGuire Lane,N3B 0B6,,"$1,825,423",Yes,Yes,Yes,Yes,,43.60287,-80.574
1791,Communities,Municipal Affairs and Housing,Woolwich,Affordable Housing on Memorial Avenue,Complete,May 2017,14 new rental units for people with low income,Apartment units with one bedroom   for people with low income.,Waterloo,Southwest,7 Memorial Avenue,N3B 2P8,,"$1,703,850",Yes,Yes,Yes,Yes,,43.599656,-80.556421
1792,Communities,Municipal Affairs and Housing,Woolwich,Affordable housing on McGuire Lane,Complete,October 2014,6 units geared towards persons with low income.,Apartments  with  1 bedroom  units geared towards persons with low income.,Waterloo,Southwest,75 McGuire Lane,N3B 1N3,,"$775,423",,Yes,Yes,Yes,,43.603892,-80.572314
1793,Communities,Municipal Affairs and Housing,Woolwich,Affordable housing on McGuire Lane,Complete,March 2017,3 units geared towards persons with low income.,Apartments  with  1 bedroom  units geared towards persons with low income.,Waterloo,Southwest,75B McGuire Lane,N3B0B6,,"$300,000",Yes,Yes,Yes,Yes,,43.602856,-80.572997
1794,Communities,Natural Resources and Forestry,Fort Frances,Turtle Lake Portage,Complete,March 2024,Turtle Portage Maine Railway Retrofit,,Rainy River,Northwest,,,,0,,Yes,,,,48.9443386,-92.0038953
1795,Communities,Northern Development,Anishinabe of Wauzhushk Onigum First Nation,Devil's Gap Site Preparation Project ,Complete,October 2022,Prepare the site for future economic development and investment attraction.,Remediated site.  Engineered drawings and Class C cost estimates for servicing layout. ,Kenora,Northwest,Golf Course Road ,P9N 3X8,,"$274,500",,Yes,Yes,Yes,,49.74149,-94.48688
1796,Communities,Northern Development,Armstrong,Whitesand First Nation Industrial Park,Complete,December 2018,Site preparation for an industrial park.,Supports construction of new biomass and wood processing facilities on site.,Timiskaming,Northeast,,P0T 1A0,,"$4,177,280",Yes,Yes,Yes,Yes,,50.30457,-89.036286
1797,Communities,Northern Development,Billings,Kagawong and Mindemoya Rivers and Grimesthrope Creek Rehabilitation,Complete,March 2019,Rebuilding and repairing stream banks,Restored streams to enhance tourism experiences.,Manitoulin,Northeast,,P0P 1J0,,"$181,006",,Yes,,Yes,,45.900029,-82.250043
1798,Communities,Northern Development,Billings,Kagawong Waterfront Project Phase 1 ,Complete,December 2021,Phase 1 of the waterfront development includes expanding the small craft basin and installing sewage disposal to support the marina and buildings (future phases).,"Expand the small craft basin, create additional births and instal a sewage disposal system to support the marina and future waterfront development plans (i.e. buildings).",Manitoulin,Northeast,"188 Main St, Kagawong",P0P 1J0,,"$1,000,000",Yes,Yes,Yes,,,45.909693,-82.256923
1799,Communities,Northern Development,Blind River,Inclusive Outdoor Play that Attracts Newcomers,Complete,December 2023,"Rehabilitation to tennis courts, and playground equipment.","Repair and replace assets, safety, attract visitor to the sites, and promote activity.",Algoma,Northeast,Blind River,P0R 1B0,,0,Yes,Yes,,,,46.18039834,-82.96487561
1800,Communities,Northern Development,Blind River,Accessible Community Library and Programming Project,Planning,October 2024,"Repairs, rehab to library with a new accessible entrance.","Friendlier library for the First Nation, easily accessible, and more inviting.  Access to computer and eduction programs.",Algoma,Northeast,"64 Park Rd, Blind River, ON P0R 1B0",P0R 1B0,,0,,Yes,,Yes,,46.20065894,-83.00546519
1801,Communities,Northern Development,Blind River,"Blind River Marine Park, Museum, Art Gallery Improvement Project",Complete,December 2022,"Upgrades and improvements to the Marine Park, which includes a Marina and Museum/Art Gallery.",Improved structural integrity.,Algoma,Northeast,1 Haggar Road,P0R1B0,,0,Yes,Yes,,,,46.18039769,-82.96487403
1802,Communities,Northern Development,Bonfield,Improving Bonfield Kaibuskong and Centennial Parks Waterfront,Complete,December 2022,"Developing park land to create uses and activities for residents and others travelling to the area for recreational purposes. Kaibuskong Park would include the development of a boardwalk with rest areas, installation of workout facilities, and a splash pad.","Providing more active living options and reasons for all age groups to stay in the community, and attracting more visitors based natural assets, will result in positive economic development benefits. ",Nipissing,Northeast,365 Hwy 531,P0H 1E0,,0,Yes,Yes,Yes,,,46.23762,-79.15005
1803,Communities,Northern Development,Carling,Township of Carling - New Community Centre,Complete,March 2019,"Construction of a fully-accessible community centre, which will contain a fully licensed and outfitted commercial kitchen, a banquet hall that can hold 275 people, and meeting and gathering space that can be adjusted for various uses.","Create 2 FTE jobs, indirect job growth in commercial catering and related activities, training and educational activities, attraction of large public events, venue for weekly farmer's market, promotion and development for the local economy, public internet access, create additional infrastructure for local entrepreneurship, facilitation of programming and social activities, provision of a community shelter.",Parry Sound,Northeast,2 West Carling Bay Road,P0G 1G0,,"$2,365,601",Yes,Yes,,,,45.42557,-80.19779
1804,Communities,Northern Development,Carling,Parry Sound Area Industrial Park Expansion,Under construction,2024,"The recipient will install water, sewer, and three-phase power services to 22 existing, non-serviced lots at the Parry Sound area industrial park.",The project will result in 22 new serviced lots at the Parry Sound area industrial park.,Parry Sound,Northeast,Woods Road & Highway 69,P0G 1G0,,0,Yes,Yes,Yes,,,45.48852,-80.19857
1805,Communities,Northern Development,Central Manitoulin,"Waterfront Revitalization including the Harbour Centre, Public Beach and Mindemoya River Mouth",Complete,January 2014,"Major work on the waterfront area, including the Harbour Centre, public beach and Mindemoya River mouth",Increasing use of waterfront for community and visitors,Manitoulin,Northeast,,P0P 1S0,,"$77,632",Yes,Yes,Yes,Yes,,45.732413,-82.167311
1806,Communities,Northern Development,Chapleau,Improving waterfront in Chapleau,Complete,October 2018,Expanding docks and beachfront,"Increase in community use, tourism and business",Sudbury,Northeast,20 Pine St,POM 1K0,,"$1,711,500",Yes,Yes,Yes,Yes,,47.845768,-83.400895
1807,Communities,Northern Development,Chapleau,Chapleau Emergency Infrastructure,Planning,June 2025,Installation of a back-up electrical power generator at the Civic Centre in Chapleau.,Assistance to maintain a key asset within the community.  Support the importance of local emergnency management.  ,Sudbury,Northeast,"20 Pine Street, Chapleau, ON",P0M 1K0,,0,Yes,Yes,,,,47.84469459,-83.40439438
1808,Communities,Northern Development,Chapple,Outdoor Skating Rink/Multi-use Facility,Complete,December 2022,Construction of new outdoor rink.,New outdoor rink/multi-use facility,Rainy River,Northwest,PO Box 427,P0W1A0,,"$50,000",Yes,Yes,,,,48.642338,-93.983646
1809,Communities,Northern Development,Chapple,Chapple Recreation Washroom Facilities,Complete,December 2023,Construction of washroom facilities.,New public washroom facilities.,Rainy River,Northwest,PO Box 427,P0W1A0,,"$50,000",Yes,Yes,,,,48.641984,-93.983936
1810,Communities,Northern Development,Chapple,Chapple Sports Field Shelter,Complete,December 2022,Construct shelter.,New public shelter,Rainy River,Northwest,PO Box 427,P0W1A0,,"$49,098",Yes,Yes,,,,48.645224,-93.981436
1811,Communities,Northern Development,Cochrane District,Tile drainage and clearing ,Complete,October 2018,"Install tile drainage on 258 acres of land, 1,410 acres of new farm land will be cleared, and 120 acres will be cleared and tile drained",,Cochrane,Northeast,various locations (farms) on hwy 11  corridore between Iroquois Falls and Opasatika,P0L,,"$820,228",,Yes,,Yes,,51.299973,-82.743946
1812,Communities,Northern Development,Cockburn Island,Cockburn Island Hall 1881,Under construction,October 2024,Rehabilitate the community center building (constructed in 1881).,Secure the structural intergrity of the community asset.,Manitoulin,Northeast,Cockburn Island,P0P 2A0,,0,Yes,Yes,,,,45.93648,-83.35214
1813,Communities,Northern Development,East Ferris,Corporation of the Municipality of East Ferris- Active Transportation Project,Planning,December 2024,Implementation of an initiative that would link MacPherson Drive to the Voyageur Cycle Route and the Corbeil Recreation Hub.,"Having a new, well-signed hardtop pathway along the shoulders of MacPherson Drive, a busy municipal roadway, will create a safe, active transportation connection between the Village of Corbeil outdoor recreation hub on HWY 94 and a busy municipally owned public beach and boat launch area at the end of MacPherson Drive.  ",Nipissing,Northeast,1028 MacPherson Drive to Centennial Crescent/Hwy 17 Intersection,P0H 1K0,,0,Yes,Yes,Yes,,,46.29586,-79.31101
1814,Communities,Northern Development,East Ferris,East Ferris Health Hub,Complete,September 2022,"Construction of a 5,335 square foot facility, which will become a health hub for the community.  The building is intended to house a physician, other health practitioners, and potentially a pharmacy.",Having health services available in the community will increase the quality of life of residents and increase accessibility to heath-related services for the population at large.  ,Nipissing,Northeast,649 Astorville Road,P0H 1K0,,0,Yes,Yes,,Yes,,46.20663,-79.26353
1815,Communities,Northern Development,Elliot Lake,Ruben Yli-Juuti Aquatic Center Upgrade,Complete,December 2022,Upgrade the Ruben Yli-Juuti Aquatic Center in Elliot Lake. It is a key community facility supporting health and wellness for the area residents. ,"The upgrades are needed to support and sustain the lifespan of the Aquatic Center facility, which is an important community asset.",Algoma,Northeast,301 Mississauga Ave,P5A 1X5,,0,Yes,Yes,,,,46.37731788,-82.66198859
1816,Communities,Northern Development,Emo,Emo-LaVallee Community Center Upgrades,Under construction,December 2024,Upgrades to communty centre.,Renovated centre.,Rainy River,Northwest,P0 Box 520,P0W1E0,,"$220,000",Yes,Yes,,,,48.634398,-93.83963
1817,Communities,Northern Development,Emo,Upgrades to Community Centre,Under construction,November 2024,"Electrical works upgrade, building a new addition, and kitchen renovations.  ",New community hub for events.,Rainy River,Northwest,3 Roy Street,P0W 1E0,,"$170,000",Yes,Yes,,,,48.63099,-93.83247
1818,Communities,Northern Development,Fort Frances,Rainy Lake Market Square,Complete,March 2018,Turning former hotel property into market square,"5,000 sq. ft.- space will include an elevated stage and picnic/public areas.  The space will be versatile with the ability to transformin order  to house a variety of events such as farmer's markets and festivals",Rainy River,Northwest,235 Scott St,P9A 1G8,,"$1,652,500",Yes,Yes,Yes,Yes,,48.60968,-93.400024
1819,Communities,Northern Development,Fort Frances,Rainy River Drainage Project,Complete,February 2018,Installing tile drainage on more than 1943.76 acres of farmland in the Rainy River Area,Improved soil quality,Rainy River,Northwest,601 Mowat Avenue,P9A 1Z2,,"$999,880",,Yes,,Yes,,48.611573,-93.398901
1820,Communities,Northern Development,Fort Frances,Upgrades to Sorting Gap,Complete,December 2023,"Upgrading docks, lighting, and security.","New dock system, and lighting and security systems.",Rainy River,Northwest,320 Portage Avenue,P9A 3P9,,"$669,042",Yes,Yes,Yes,,,48.607042,-93.376253
1821,Communities,Northern Development,Fort Frances,Fort Frances Municpal Airport Upgrades,Under construction,December 2024,"Upgrade roof, furnaces, runway lighting, flooring, and automatic gate.",Renovated centre.,Rainy River,Northwest,320 Portage Avenue,P9A 3P9,,"$198,000",Yes,Yes,,,,48.65305,-93.439367
1822,Communities,Northern Development,Fort Frances,Senior Centre Expansion,Complete,March 2024,Build an addition to the senior centre.,Expanded senior centre.,Rainy River,Northwest,320 Portage Avenue,P9A 3P9,,"$621,500",Yes,Yes,,,,48.608782,-93.395275
1823,Communities,Northern Development,Gore Bay,Gore Bay Waterfront Development,Complete,March 2016,Improvements to the Gore Bay Waterfront and Marina.,"Improvements to the Gore Bay Waterfront and Marina, including marine shoreline work, floating docks, marina electrical services, landside work, and building program",Manitoulin,Northeast,,P0P 1H0,,"$4,615,081",,Yes,,Yes,,45.911256,-82.459826
1824,Communities,Northern Development,Gore Bay,Gore Bay Museum Roof,Complete,May 2023,"Restore the glass canopy of the museum to its original condition, and replace the museum roof.",Extend the useful life of the Gore Bay Museum. ,Manitoulin,Northeast,12 Dawson St,P0P 1H0,,"$162,000",Yes,Yes,,,,45.91865109,-82.46610565
1825,Communities,Northern Development,Gore Bay,The Shoreline Walkway Harbour Centre,Complete,December 2023,"Renovations and additions to the Shoreline Walkway Harbour Centre to fulfill its full potential. The completion of this project will allow the facility to continue offering programming both indoors and outdoors, and will ensure the facility is fully accessible and safe for patrons.","The completion of this project will allow the facility to continue offering programming both indoors and outdoors, and will ensure the facility is fully accessible and safe for patrons.",Manitoulin,Northeast,40 Lighthouse Rd. ,P0P 1H0,,"$199,200",Yes,Yes,,,,45.92277966,-82.46077803
1826,Communities,Northern Development,Gore Bay,LaCloche Manitoulin Tile Drainage Project 2019,Complete,March 2023,Funding is to install tile drainage on 945 acres of agricultural land on Manitoulin Island and the LaCloche Foothills area.  The project is a consortium of 19 farm partners.,"As a result of the completion of this project, 886 acres of farmland were tiled. This tile drainage creates an additional 886 acres of usable agricultural land on Manitoulin Island.",Manitoulin,Northeast,30 Meredith St.,P0P 1H0,,"$567,000",,Yes,,,,45.91539106,-82.46420486
1827,Communities,Northern Development,Greater Sudbury,Place des Arts,Complete,October 2022,Construction of new building,New multi-purpose Francophone arts facility in downtown Sudbury,Sudbury,Northeast,Larch/Elgin Intersection,P3E 1B7,,"$29,960,000",Yes,Yes,Yes,Yes,,46.491293,-80.99636
1828,Communities,Northern Development,Greater Sudbury,Laurentian University - Campus Modernization 2016 - 2018,Complete,March 2019,Expanding existing building,"47,000-sq. ft. expansion of the Fraser Building to house Research, Innovation and Engineering (RIE) Centre",Sudbury,Northeast,935 Ramsey Lake Road,P3E 2C6,,"$6,300,000",,Yes,Yes,Yes,,46.46439,-80.970403
1829,Communities,Northern Development,Greater Sudbury,Health Sciences North Research Institute - Research Infrastructure Project,Complete,June 2017,Transforming old school into medical research facility,New research facility for vaccine development and testing,Sudbury,Northeast,56 Walford Road,P3E 2H3,,"$4,900,000",Yes,Yes,Yes,Yes,,46.464189,-81.002296
1830,Communities,Northern Development,Greater Sudbury,"Science North THINK Project, Hubs - New Exhibits, Labs and Programming Spaces",Complete,December 2020,"Renewal of the 4th floor of Science north, resulting in a modern exhibit filled with interactive ""maker space"" style actvities. The project also saw installation of smaller ""think hubs"" at 6 Northern Ontario attractions.","A new interactive exhibit at Science North's Sudbury location, and installation of Think Hubs at 6 Northern Ontario attractions.",Sudbury,Northeast,100 Ramsey Lake Road,P3E 5S9,,"$1,000,000",,Yes,Yes,Yes,,46.4706,-80.9963
1831,Communities,Northern Development,Greater Sudbury,The Science of Guinness World Records Travelling Exhibition ,Complete,April 2022,"Develop a new 600 sq.m. interactive exhibit themed on the Science of Guinness World Records, hosted at Science North.","The main exhibit is expected to attract an estimated 110,000 visitors to the Sudbury and is anticipated to generate $32 million in economic spending. The touring exhibit is projected to attract an estimated 13,000 attendees. The exhibit will be provided at no cost to  Northern venues. The project will directly create two new jobs, while maintaining 22 positions.",Sudbury,Northeast,100 Ramsey Lake Road,P3E 5S9,,"$2,575,505",,Yes,Yes,Yes,,46.4706,-80.9963
1832,Communities,Northern Development,Greenstone,Beardmore Multi-Purpose Centre,Complete,November 2015,Renovation to existing Legion building,"5,635 sq. ft.-building has municipal offices, health clinic, library and community space",Thunder Bay,Northwest,285 Main Street,P0T 1G0,,"$1,700,000",Yes,Yes,Yes,Yes,,49.723201,-86.951657
1833,Communities,Northern Development,Greenstone,Geraldton Ward Main Street Sewer Upgrades,Complete,June 2017,"Rehabilitation and modernization of drinking water, wastewater and stormwater infrastructure",Improved drinking water system,Thunder Bay,Northwest,Main Street,P0T 1M0,,"$1,155,000",Yes,Yes,Yes,,,49.715449,-86.950713
1834,Communities,Northern Development,Greenstone,Geraldton Ward Main Street Sewer Upgrades,Complete,October 2017,Geraldton Ward Waterline Rehabiliation Phase III,"Improved water supply to meet federal and provincial clean drinking water guidelines, and decreased maintenance costs",Thunder Bay,Northwest,Main Street,P0T 1M0,,"$461,803",,Yes,Yes,,,49.715449,-86.950713
1835,Communities,Northern Development,Greenstone,Longlac Ward Watermain ,Complete,August 2017,Longlac Ward Albany Place Watermain Replacement,"Improved water supply to meet federal and provincial clean drinking water guidelines, and decreased maintenance costs",Thunder Bay,Northwest,,P0T 2A0,,"$165,207",,Yes,,Yes,,49.7817,-86.5347
1836,Communities,Northern Development,Greenstone,Kenogami Force Main Project,Complete,June 2018,Kenogami Force Main Project,The project will eliminate the need for bypassing of raw untreated sewage into the environment at the Picnic Point Pumping Station in the Longlac Ward.,Thunder Bay,Northwest,,P0T 2A0,,"$990,000",Yes,Yes,,,,49.7817,-86.5347
1837,Communities,Northern Development,Greenstone,Nedaak Business-Training Complex,Planning,June 2025,"Develop 1.32 acres of land owned by the applicant to construct a two-storey, 7,141 square foot Business-Training Complex that will become a cornerstone for the organization to promote First Nation participation in the forest sector, resulting in positive returns and economic development for the partner communities.",Business-Training Complex established as cornerstone of Nedaak to promote First Nation participation in the forest sector.,Thunder Bay,Northwest,HWY 11 / Blueberry Road,P0T 2A0,,"$2,000,000",,Yes,Yes,Yes,,49.777839,-86.481339
1838,Communities,Northern Development,Greenstone,Migizi Commercial Plaza,Under construction,December 2026,"Develop 27-acre property, into the Migizi Commercial Plaza to provide a one-stop-shop to meet the needs of First Nation members, tourists, and regional residents.","Migizi Commercial Plaza established to provide a one-stop-shop to meet the needs of First Nation members, tourists, and regional residents, and to provide economic development opportunities for members.",Thunder Bay,Northwest,HWY 11 / HWY 584,P0T 1M0,,"$2,000,000",,Yes,,Yes,,49.691535,-86.948105
1839,Communities,Northern Development,Greenstone,Greenstone Municipal Infrastructure Expansion,Complete,December 2024,Upgrade wastewater system and extend services south of the Little Longlac Bridge in order to maximize the benefits of mining developments within the community.,Upgrade to wastewater system and extended services to maximize benefits of mining developments.,Thunder Bay,Northwest,1800 Main Street,P0T 1M0,,"$2,000,000",Yes,Yes,,,,49.70407,-86.95617
1840,Communities,Northern Development,Hearst,Expanding water services to Gaspesie Industrial Park,Complete,March 2015,Extending municipal water distribution system southwards,Will service Gaspesie Industrial Park and new Pepco fuel distribution centre,Cochrane,Northeast,Highway 11 / Gaspésie Rd,P0L 1N0,,"$338,717",Yes,Yes,Yes,,,49.68685599,-83.66770692
1841,Communities,Northern Development,Hearst,Above-Ground Aircraft Fuel Tank and Dispensing Unit,Under construction,December 2024,Installation of a new above-ground fueling distribution system and the complete removal of two in-ground fuel tanks and related distribution systems.,Ensure continued and uninterrupted fuel availability to aircraft utilizing the airport. ,Cochrane,Northeast,1 Airport Rd,P0L 1N0,,"$295,275",Yes,Yes,,,,49.70925,-83.69369
1842,Communities,Northern Development,Huron Shores,Iron Bridge Recreation Centre Renovations,Complete,June 2022,"Renovate and upgrade the Recreation Centre to support and sustain the lifespan of the four-season facility, which is an important community asset.",Struturally secure a community asset.,Algoma,Northeast,1 Chiblow Lake Road,P0R1H0,,0,Yes,Yes,,,,46.27923593,-83.21866911
1843,Communities,Northern Development,Huron Shores,Sowerby Hall Remediation Project,Complete,November 2022,Renovate and upgrade the 100 years old Sowerby Hall in Huron Shores. ,Structural secure an historic building used for recreation and community events,Algoma,Northeast,1410 Basswood Lake Road,P0R 1H0,,0,Yes,Yes,,,,46.29776624,-83.38921449
1844,Communities,Northern Development,Iskatewizaagegan #39 First Nation,Iskatewizaagegan No. 39 Independent First Nation Powwow Grounds,Planning,August 2024,The project will upgrade the pow wow grounds,The project will enable the First Nation to continue to host pow wows and other events.,,Northwest,First Road ,P0X 1E0,,0,,Yes,,Yes,,49.6261255,-95.0976113
1845,Communities,Northern Development,Joly,Eagle Lake Biathlon Club - New Centre of Excellence,Complete,May 2023,Inital development of a biathlon training centre and centre of excellence for future racing events,In process of developing the trails and associated infrastructure,Parry Sound,Northeast,345 Peacock Road,P0A 1Z0,,"$95,540",,Yes,,,,45.773954,-79.38947
1846,Communities,Northern Development,Kenora,Cameron Bay Water and Sewer Services,Complete,December 2015,Extending municipal services to development areas,Supporting private-sector development on east and west sides of Cameron Bay,Kenora,Northwest,1 Main St S,P9N 3X2,,"$6,080,000",Yes,Yes,Yes,Yes,,49.768761,-94.489155
1847,Communities,Northern Development,Kenora,Upgrades to Coney Island docks,Complete,December 2017,"Upgrades to existing docks, including gateway signage",Accommodating larger commercial vessels and more public boaters,Kenora,Northwest,1 Main St S,P9N 3X2,,"$240,000",Yes,Yes,Yes,,,49.768494,-94.489074
1848,Communities,Northern Development,Kenora,Kenora Event Centre Expansion,Complete,April 2016,Expansion and renovation,"New fields, rinks and multipurpose space",Kenora,Northwest,18 Mike Richards Way,P9N 1K9,,"$110,000",Yes,Yes,Yes,Yes,,49.758728,-94.483398
1849,Communities,Northern Development,Kenora,Downtown Revitalization - Phase III,Complete,February 2018,Infrastructure improvements and streetscaping,Support for the Second Street food and beverage manufacturing sector,Kenora,Northwest,Second St S,P9N 3X2,,"$2,000,000",Yes,Yes,Yes,Yes,,49.76906,-94.4893
1850,Communities,Northern Development,Kenora,Raise the Stage -Anicinabe Park,Complete,December 2017,Construction of an outdoor performance centre,New performance venue to attract events to the community ,Kenora,Northwest,Anicinabe Park,P9N 3X2,,"$21,300",Yes,Yes,,Yes,,49.753177,-94.479311
1851,Communities,Northern Development,Kenora,Kenora Rowing Facility Redevelopment,Complete,October 2017,Redevelop existing facility ,"New Mid-Canada Rowing Centre of Excellence to include racing course upgrades, facility improvements and venue upgrades",Kenora,Northwest,110 Birchwood Cres,P9N 4K7,,"$387,885",Yes,Yes,Yes,Yes,,49.785688,-94.455163
1852,Communities,Northern Development,Kenora,City of Kenora - New Downtown Revitalization,Complete,December 2020,Phase IV Downtown Revitalization including Chipman and First Streets,Facilitate the development of a new health facility in the area and other commercial development,Kenora,Northwest,Chipman Street and First Street,P9N 3X2,,"$5,500,000",Yes,Yes,Yes,,,49.766488,-94.48519
1853,Communities,Northern Development,Kenora,Kenora Airport Authority - New Terminal Building,Complete,November 2018,Engineering & Design for new terminal building,To help Kenora attract new airlines to the area,Kenora,Northwest,1561 Airport Road,P9N 3X2,,"$450,000",,Yes,,Yes,,49.79032,-94.36459
1854,Communities,Northern Development,Kenora,Lake of the Woods Art Centre - New Art Centre,Complete,December 2019,"Build a 5,700 square foot Arts Centre in Kenora",Foster the arts and build on Kenora's tourism appeal,Kenora,Northwest,300 Main Street South,P9N 3X2,,"$3,885,724",Yes,Yes,Yes,,,49.76634,-94.49175
1855,Communities,Northern Development,Kenora,Lake of the Woods Railroaders Museum - New Facility and Exhibit Upgrades,Under construction,July 2024,"upgrade existing outdoor railway displays and artifacts including constructing a platform roof over the outdoor displays, construct a repair shop, purchase and install technology equipment including wi-fi internet, install a security system and lighting, perform model railway upgrades, and perform accessibility upgrades",The project will Increase visitor appeal to the facility,Kenora,Northwest,Intersection Minnesota Street and Tanscanada Hwy ,P0X 1C0,,"$56,250",,Yes,,Yes,,49.7614299,-94.5280312
1856,Communities,Northern Development,Kenora,McLeod Park and Husky the Muskie Improvements,Complete,March 2023,"The project will upgrade McLeod Park with the addition of a playground, picnic area, and landscaping, and refurbish Husky the Muskie",The project will create an updated destination for local residents and visitors at a very popular site. ,Kenora,Northwest,237 Lakeview Drive ,P9N 4J7,,0,Yes,Yes,Yes,,,49.77055214,-94.49860032
1857,Communities,Northern Development,Kenora,City of Kenora Museum Retrofit Project,Under construction,October 2024,The project will replace the museum roof with a solar panelled roof and complete building upgrades.,The project will extend the life of the Lake of the Woods museum.,Kenora,Northwest,300 Main Street South,P9N 1T2,,0,Yes,Yes,,,,49.76559208,-94.49218782
1858,Communities,Northern Development,Kenora,McLeod Park and Husky the Muskie Improvements - Phase 2,Under construction,March 2025,"This project will undertake Phase 2 of the rehabilitation at McLeod Park located along the Kenora Harbourfront, and will include finalizing detailed designs, upgrades to the existing James McMillan tugboat (decking and structure); construction of an accessible wooden ramp; retaining wall and outdoor furniture; construction of photo booth signage for picture opportunities; and construction of a pergola shade structure.","The completion of Phase 2 of McLeod Park will enhance an underutilized green space in the heart of downtown Kenora.  The addition of a shaded pergola area, and upgrades to the tugboat, will attract more residents and tourists to stop and visit the park, Husky the Muskie, and the downtown businesses. ",Kenora,Northwest,237 Lakeview Drive ,P9N 4J7,,0,Yes,Yes,,,,49.77055214,-94.49860032
1859,Communities,Northern Development,Kenora District,Ingolf Campers' Association New Community Hall Floor Project,Complete,October 2023,Remove community hall's existing flooring and install new flooring. ,"The installation of new flooring will allow the Ingolf Campers Association to continue offering community programming, meetings, and other events.",Kenora,Northwest,Ingolf Ontario,P0Y 1A0,,"$50,000",,Yes,,Yes,,49.79645,-95.12788
1860,Communities,Northern Development,Kirkland Lake,Kirkland Lake Industrial Park Expansion,Planning,August 2024,"Expanding Archer Drive Industrial Park by bringing municipal services, natural gas, and telecommunications infrastructure to a new area approximately 440 metres from the end of existing services.","Expanding Archer Drive Industrial Park by bringing municipal services, natural gas, and telecommunications infrastructure to a new area approximately 440 metres from the end of existing services.",Timiskaming,Northeast,Archer Drive and Highway 66,P2N 3P4,,"$1,016,394",Yes,Yes,Yes,,,48.13598,-80.04521
1861,Communities,Northern Development,La Vallee,LaVallee Sports Field,Complete,October 2022,"New bleachers, accessible seating area, upgrades to washrooms.","New bleachers, accessible seating, and accessible washrooms.",Rainy River,Northwest,PO Box 99,P0W1C0,,"$46,559",Yes,Yes,,,,48.621264,-93.667915
1862,Communities,Northern Development,La Vallee,Renovations to Community Hall,Under construction,2024,Renovations to the community hall.,Upgrading a community hub.,Rainy River,Northwest,41 Highway 613 south,P0W 1C0,,"$124,113",Yes,Yes,,,,48.618999,-93.672821
1863,Communities,Northern Development,Lac Seul First Nation,Whitefish Bay Firehall,Under construction,August 2024,"Renovate a vacant building in Whitefish Bay to serve as a firehall, and construct a 32' x 40' equipment storage shed at the Frenchmen's Head Firehall.  ",Increase fire fighing resources in Lac Seul First Nation community.,Kenora,Northwest,PO Box 100,P0V 1X0,,"$500,000",,Yes,,Yes,,50.116951|50.261791,-92.212102|-92.343026
1864,Communities,Northern Development,Lake of the Woods,Oscar Bay Beach Park Pavilion #2,Complete,October 2022,Construction of new pavilion.,New pavilion.,Rainy River,Northwest,PO Box 427,P0W1L0,,"$86,850",Yes,Yes,,,,49.017275,-94.411651
1865,Communities,Northern Development,Manitoulin,Manitoulin Island Stream Restoration Expansion ,Under construction,December 2024,"Undertake a new restoration project, which involves the construction of two recreational angling/educational/fish viewing platforms along the Kagawong River in Billings Township and in one in Buzwah Park. In addition, the client will complete 10 stream and fish habitat enhancement projects, as outlined in the Stream Enhancement Strategies for the watershed. ",Construction of two angling platforms and the restoration of 10 streams on Manitoulin Island. ,Manitoulin,Northeast,25B Spragge St. ,P0P 1N0,,"$272,201",,Yes,Yes,Yes,,45.74544554,-81.80660048
