_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
205,Recreation,Infrastructure,Whitchurch-Stouffville,Construction of a Community Skating Trail,Planning,2023,"Construct a skating trail in the Town's primary community park for use by the whole communityCreate a  fully accessible, inclusive, winter community hub for all ages to recreate togetherProvide an opportunity for free socialization, mentorship, physical literacy, bringing the community together for a common outdoors themeProvide a fun destination/connection to the Rouge National Urban Park TrailPublic Consultation/Council Approval-Done.Construction of refrigerated accessible skating trail; Surface constructed to be used in spring/summer months as wellConstruction of associated out building with accessible washrooms/changerooms; Construction of shed for ice resurfacer.Construction of bridge for ice surfacer accessTender call - architect/contractor;Procurement;Final designInstallation of signage/rules of engagementone km radius, includes: 3630 residential properties/11,616 PPU,2 public, 1 catholic and 1 french immersion elementary schools, WS Leisure centre/Library/Gallery, Senior centre :55+ Club; Tamil seniors; East Asian groupPark events draw 3000 - 35000 people. Community Engagement and DevelopmentPhysical literacy for all ages/abilities. Enhance eventsNew Community hub for winter activity, Accessible, sledges on loan. Volunteers, Partnerships ; buddy” program",,York,Central,111 sandiford drive,L4A0Z8,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61195/canada-and-ontario-invest-in-community-skating-trail-for-whitchurch-stouffville-residents,43.9688,-79.244408
206,Recreation,Infrastructure,Windsor,Serbian Museum Enhancement Project,Complete,May 2021,"The main objectives of the project are to:As the only Serbian museum in Canada, ensure the longevity of the Serbian Heritage Museum for the members of the local Serbian community and beyond by adding a suitable HVAC system, build new storage and hanging units, and replace sections of the roofComplete the project with good value for the money by tendering the project and creating an asset management plan Foster greater accessibility through the installation of three accessible doorsRenovation and rehabilitations to address functionality and use of the existing artifact room as well as to prevent water and humidity damage of costumes and artifacts, and small-scale improvements to address accessibility.HVAC installationRoof repairAddition of barrier-free doorsRenovation of Artifact and Costume Storage RoomThe Serbian Heritage Community serves all ages who live in Windsor-Essex County, which has a population of 398,953 (2016 Stats Canada), especially the 4,745 (2016 Stats Canada) who identify as Serbian in the region. Many of the 66,835 Serbians who live in Ontario (2016 Stats Canada) visit or follow the Museum because of our unique public community events and our heritage collection. Families of Serbian decent also visit from the USA.  We have 5,000 followers on various social media sites.",,Essex,Southwest,6770 Tecumseh Road East,N8T1E6,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/1000325/canada-and-ontario-invest-in-renovations-and-repairs-to-the-serbian-heritage-museum-in-windsor,42.31537,-82.94565
207,Recreation,Infrastructure,Woodstock,Woodstock YMCA Recreation Facility Rehabilitation,Planning,January 2027,"Meet community needs by providing publicly accessible multi-purpose spaces that provide recreational/community programming, especially those from Indigenous and vulnerable populations; Improve access to community/recreational infrastructure that fosters greater accessibility through a commitment to meet the minimum highest level of accessibility standards; Improve the quality of community/recreational infrastructure by continuing to operate in an efficient, cost-effective and sustainable manner.This project involves replacing the Woodstock YMCA's key infrastructure supports that include:Replacement of pool dehumidification system ($284,874)Replacement of all roofing surfaces ($459,475)Replacement of facility lighting to energy efficient LED lighting ($287,171)Having an efficiently running facility will allow us to save on operational costs and gives us the ability to reallocate these savings to support programming for the Woodstock and Oxford community, including Newcomers; ultimately leading to serving more people. This funding will also allow us to improve the member experience, specifically regarding a safer environment with less trip hazards due to brighter more efficient LED lighting and a new roof which reduces multiple hazards due to leakage.",,Oxford,Southwest,165 Elmwood Ave E,N6C0A8,,0,Yes,Yes,Yes,Yes,https://www.news.ontario.ca/en/release/61072/kw-nr-en,43.132001,-80.741697
208,Recreation,Infrastructure,Woolwich,West Montrose Covered Bridge Rehabilitation,Planning,October 2025,"The West Montrose Covered Bridge over the Grand RiverThe bridge is a locally and nationally designated Heritage Bridge The scope includes comprehensive rehabilitation of the structure and ancillary components of the bridge which will provide access to pedestrians, cyclists, horse & buggies, and small vehicles.Removal and replacement of existing steel bailey trusses with more robust steel girders.The existing bridge will be temporarily supported during construction to preserve the heritage aspectsThe new girders will be concealed, just like the current steel bailey trusses are.Roof repair/replacement and reinstatement of the fire alarm system are also part of this project.Important to for the community of West MontroseDue to its municipal and federal significance as a heritage structure, this bridge attracts upwards of 60,000 visitors annually.A number of cycling clubs purposely incorporate this bridge into both their regular routes, and their special event routes.",,Waterloo,Southwest,150 Frederick Street/Rue,N2G4J3,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61072/kw-nr-en,43.585687,-80.481539
209,Recreation,Infrastructure,Woolwich,Woolwich Memorial Centre - Refrigeration Plant and Dehumidifier Replacement,Planning,2023,"Replace rink refrigeration plant and dehumidifier, vital pieces of municipal infrastructure impacting community health, wellness and social inclusion for all demographics. Project aligns with Asset Management Plan, replacing inefficient, problematic infrastructure that has health & safety riskEliminate excessive plant and dehumidifier equipment repairs - $550,000 over last (5) years due to faulty plant heat exchanger (7) leaksContributes to GHG emissions reduction target of 50% by 2030Project consists of two components; replacement of existing faulty refrigeration system and problematic dehumidification system, both designed to capture and utilize reclaimed heat throughout the facility.Project scope includes engineering and design, removal and disposal of existing equipment (refrigeration system, dehumidifier), installation of ammonia refrigeration skid package, condensers and dehumidifier, electrical scope and commissioning.The Centre is a integral community space and supports 350,000+ users annually. Significant number of user groups includes seniors, youth, and fitness centres, twin ice pad, minor sports, aquatics, daycamps, and community centre rentals for arts, culture and special interest groups. Accommodates 30,000 residents in rural area within 30 minute radius. Provides Inclusive Programs (Sledge/Swimming) and Adaptive Programs for vulnerable populations with diverse needs and supports.","This investment will ensure user groups and residents in Woolwich and surrounding areas have continued access to sports, recreation, arts and cultural activities at the Centre.",Waterloo,Southwest,24 Church Street/Rue West/Ouest,N3B2Z6,,0,Yes,Yes,Yes,,,43.533664,-80.38733
210,Recreation,Infrastructure,Zorra,Embro Matheson Park Revitalization,Complete,June 2022,"Revitalize Embro Matheson Park for community and baseball usersRestoration of Embro Highland Games and Embro Fair historic field stone monument Replacement and modernization of the Matheson Park Baseball lighting systemThe restoration of the historic monument will include: disassembly of deteriorated field stone monument, reassembly with new mortar, new capping and repairs to stair components. The replacement of the baseball lighting will include: a new electrical distribution panel, a new lighting controls system, all new underground electrical servicing to new light posts with LED lighting heads to illuminate the entire baseball diamond. Along with detailed engineered drawing for all above components.Matheson Park serves Embro and the surrounding rural community(s), approximately 3000 residents. The primary use of Matheson park is it's baseball diamond, but it also attracts regular passive park users. In 2019 the Embro Minor Baseball Association had 180 registered players and also 8 adult teams with approximately 120 players. All of these baseball players play at least weekly giving the park approximately 600 to 800 weekly visitors from April to September plus passive park users.",,Oxford,Southwest,"274620 27TH LINE,Box 306",N5C3K5,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,43.15731,-80.899224
211,Recreation,Northern Development,Algoma District,Searchmont Community Centre Revitalization,Under construction,September 2024,The project will include upgrades to the existing community centre as well as new fitness and playground equipment.,"The project will enhance safety features, improve accessibility, and expand programming for Searchmont area residents.",Algoma,Northeast,734 Highway 532,P0S 1J0,,"$219,670",Yes,Yes,,,,46.77734,-84.05037
212,Recreation,Northern Development,Assiginack,Assiginack Arena Needs (Ice Resurfacer and Floor Matting),Complete,December 2021,Purchase a new ice resurfacer (Zamboni) and new matting for the change rooms as the current matting was moved to the hallway to provide more space for young players to put skates on with the help of their parents while maintaining social distancing guidelines.,The completion of this project has ensured the continuation of recreational services at the Assiginack Recreation Centre. This project has also significantly increased the useful life of two community assets - the Recreation Centre and Ice Resurfacer.,Manitoulin,Northeast,156 Arthur Street ,P0P 1N0,,"$94,347",Yes,Yes,,,,45.740888,-81.812472
213,Recreation,Northern Development,Atikokan,Multipurpose Recreation and Wellness Complex,Complete,March 2017,Turning pool and arena into accessible multipurpose centre,"New space for recreational use by community, business (e.g. trade shows) and for event organizers, from sports to First Nations gatherings",Rainy River,Northwest,223 White St,P0T 1C0,,"$6,238,402",Yes,Yes,Yes,Yes,http://www.netnewsledger.com/2015/10/09/million-dollar-investment-in-atikokan-multi-purpose-recreation-and-wellness-complex/,48.75708,-91.614685
214,Recreation,Northern Development,Atikokan,Friends of White Otter Castle Inc. - New Restorations to White Otter Castle Historical Landmark,Complete,December 2022,"Funding is to support the upgrade, restoration and repair to the White Otter Castle historical landmark situated remotely between Dryden, Ignace and Atikokan.","The White Otter Castle will sustain its legitimacy as one of Northwestern Ontario’s highest-profile historical landmarks and tourist attractions, generating significant economic activity across multiple towns and sustaining jobs in the service sector. The project will directly create 20 full-time seasonal jobs sustained over the two-year period with spin-off impacts in the building supply and equipment rental sector.",Rainy River,Northwest,PO Box 218,P0T 1C0,,"$235,310",,Yes,Yes,,,49.171109,-91.90728
215,Recreation,Northern Development,Blind River,Help Sustain the Heart of Blind River - Arena,Complete,June 2024,"Complete refrigeration plant upgrades and equipment changes to the Community Centre/Arena. The equipment includes a new electrical panel, chiller, compressors, and dasher boards.",Structurally secure arena and community center.,Algoma,Northeast,110 Indiana Ave,P0R 1B0,,0,Yes,Yes,,,,46.18280681,-82.96486638
216,Recreation,Northern Development,Blind River,Blind River: A Spotlight on Rural Sustainability,Under construction,December 2024,Install a new roof membrane at the Blind River Community Centre.,Structurally secure a communty asset.,Algoma,Northeast,110 Indiana Ave,P0R 1B0,,0,Yes,Yes,,,,46.18271164,-82.96481002
217,Recreation,Northern Development,Blind River,Blind River Curling Club Roof Project,Complete,October 2023,New roof membrane.,Structurally secure an asset.,Algoma,Northeast,110 Indiana Ave,P0R 1B0,,0,,Yes,,Yes,,46.18510318,-82.96155529
218,Recreation,Northern Development,Blind River,Boom Camp Trail Project,Complete,March 2022,New trails between the town of Blind river and Mississauga First Nation.,Recreation and tourism.  Complete trail linkage between communities.,Algoma,Northeast," 11 Hudson St, Blind River, ON P0R 1B0",P0R 1B0,,0,Yes,Yes,,Yes,,46.17897136,-82.98020706
219,Recreation,Northern Development,Callander,Callander Waterfront Washrooms and Showers,Planning,November 2024,Construction of a washroom and shower facility at the municipal marina.,"Encourage boaters, cyclists, and fishers and other visitors to spend more time in the downtown.",Parry Sound,Northeast,Landsdown Street by municipal dock,P0H 1H0,,"$240,000",Yes,Yes,,,,46.222603,-79.365234
220,Recreation,Northern Development,Callander,Bill Barber Outdoor Facility Enhancements,Complete,October 2023,Rehabilitate the outdoor rink with a new cement base and rink boards.,Improve the quality of life for residents seeking recreational activities in town.,Parry Sound,Northeast,1984 Swale Street,P0H 1H0,,"$647,636",Yes,Yes,,,,46.23131556,-79.36456817
221,Recreation,Northern Development,Callander,"Lansdowne Street, Centennial Park and Pier Enhancement",Complete,March 2023,Construction of gazebos for events; accessibility ramp inprovements; park furnishings and a boardwalk; and paving an existing parking area. Upgrades to the boat launch and existing dock.,Improve attractiveness and accessibility at the waterfront to increase tourist and resident visitation.,Parry Sound,Northeast,Main Street at Landsdown,P0H 1H0,,"$1,467,451",Yes,Yes,Yes,,,46.222603,-79.365234
222,Recreation,Northern Development,Chapleau,Rink Roof,Planning,September 2024,Installation of roof on outdoor rink.,"The completed project will make this an all-season venue to hold farmers markets, social events, etc., and to serve as an ice rink, basketball court etc. ",Sudbury,Northeast,140 Queen Street,P0W1A0,,"$480,000",Yes,Yes,Yes,,,48.6419,-93.9837
223,Recreation,Northern Development,Cochrane,Tim Horton Event Centre Expansion,Complete,December 2015,Renovation and expansion of existing building,"Renovations to hockey arena and expansion of media centre, art gallery and community hall",Cochrane,Northeast,7 Tim Horton Dr,P0L 1C0,,"$650,000",Yes,Yes,Yes,,,49.070496,-80.981018
224,Recreation,Northern Development,Cochrane,Commando Lake Special Events Park,Complete,April 2018,"Construct a new 9,120 sq. ft. pavilion on the north end of Commando Lake ",More accessible and central space for the numerous festivities and events. ,Cochrane,Northeast,225 Fifth Street,P0L 1C0,,"$1,000,000",Yes,Yes,Yes,,,49.064183,-81.019385
225,Recreation,Northern Development,Dawson Local services board,Meldrum Bay Marina Upgrade,Complete,December 2023,"The purpose of this project is to upgrade and restore the marina services, as well as to expand dockage space in response to increasing demand from visiting boaters cruising the North Channel of Lake Huron.",Upgrade and extend the useful life of a community asset to service the growing tourism sector. ,Manitoulin,Northeast,25932 Hwy 540,P0P 1R0,,"$254,700",,Yes,Yes,Yes,,45.92674197,-83.11320127
226,Recreation,Northern Development,Ear Falls,Ear Falls Ice Plant,Complete,January 2022,Fix the ice-making machine at the Ear Falls Arena. ,Allow the arena to continue operating so recreational and sporting programming can continue. ,Kenora,Northwest,30 McCallum St,P0V 1T0,,"$200,000",Yes,Yes,,,,50.63997,-93.23302
227,Recreation,Northern Development,Elliot Lake,City of Elliot Lake - New Boat Launch Expansion and Trailhead,Complete,June 2019,"The project was from 2017 and completed in 2019.  It included updates to the tourist information area (trailhead) which included signage, displays, info/video kiosk, banners, traffic counters, bear cans and accessibility tables.  The city received $42,500 in NOHFC conditional contribution funding for a $95,000 project.","Improved visibility and tourist promotion, tourist information with the kiosk and accessible table for visitors.",Algoma,Northeast,"Project at Highway 17 and highway 108 corner. The City of Elliot, 45 Hillside Drive North",P5A 1X5,,"$42,500",Yes,Yes,,,,46.214099,-82.571822
228,Recreation,Northern Development,Fort Frances,Legion Park,Complete,December 2023,"Installation of spray park, new playground equipment, and washrooms.",Upgraded outdoor park for the community.,Rainy River,Northwest,517 Lille Avenue,P9A 3H6,,"$665,500",Yes,Yes,,Yes,,48.611192,-93.411622
229,Recreation,Northern Development,Fort Frances,Upgrading the Memorial Sports Centre,Under construction,2024,Upgrades to renew the community pool.,A newly renovated pool area.,Rainy River,Northwest,740 Scott Street,P9A 1H8,,"$4,675,000",Yes,Yes,Yes,,,48.61089,-93.382718
230,Recreation,Northern Development,Greater Sudbury,Durham Street Outdoor Theatre (The Reffetorio),Complete,September 2023,"Construction of a 180-seat, state of the art outdoor three-season performance venue.","Theatre will use the venue for the summer festival, a Christmas market, and other special events.  Rentals will be available at a reasonable rate to community groups and the private sector for events.",Sudbury,Northeast,131 Durham Street,P3E 3M9,,"$2,947,506",Yes,Yes,Yes,Yes,,46.49058122,-80.99527366
231,Recreation,Northern Development,Greater Sudbury,Crowley Lake Trail Expansion at Kivi Park,Complete,November 2023,Complete a 15.9-kilometre muti-use trail expansion around Crowley Lake and Linton Lake.,"Connecting both Kivi Park properties (Main Kivi Park Area and Crowley Lake access trails) and all Kivi trails into a single network, will benefit the community by increasing the ease and efficiency of trail and visitor use, trail maintenance, and trail safety. It will also expand the Park trail network for both the Para Nordic athletes and able-bodied athletes who use Kivi Park as a training center for sports and recreation. Kivi is also heavily utilized by families. This project will provide more opportunities for local families within the community to experience the benefits of outdoor activities in the winter, such as skiing and hiking. In the warmer months, it will be a space for families to create memories and bond in nature. Lastly, this project will help the applicant identify Kivi Park as a Northern Ontario tourism attraction, bringing new people and a new appetite for exploration in the North.",Sudbury,Northeast,4472 Long Lake Rd,P3G 1K4,,"$1,050,000",Yes,Yes,,Yes,,46.40614652,-80.99453238
232,Recreation,Northern Development,Greenstone,Municipal Community Centre Mechanical Upgrades,Planning,March 2026,"Replace outdated ice-plant mechanical components for three distinct community centres within the Municipality of Greenstone:  Longlac Sportsplex, Nakina Community Centre, and Beardmore Community Centre. The project also includes electrical and exterior door upgrades, and facility table / chair replacements.","The project will result in upgrades to three community centres within the Municipality of Greenstone - specifically Longlac, Nakina, and Beardmore. Extending the life of assets and improving the quality of life for community residents and the region.",Thunder Bay,Northwest,1800 Main Street,P0T 1M0,,"$1,484,988",Yes,Yes,,,,49.70320956,-86.95555846
233,Recreation,Northern Development,Greenstone,Longlac Sportsplex Rehabilitation,Under construction,December 2024,"Engineering, construction / renovation, and energy efficient lighting upgrades at the Longlac Sportsplex in accordance with the recommendations of the 2017 Structural Inspection Report.  The project activities include structural repairs, installation of a new roof over the existing metal roofs, and replacement of high-pressure sodium and florescent lighting with energy-efficient LED fixtures.",The project will result in upgrades to the Longlac community centre within the Municipality of Greenstone.  Extending the life of the asset and improving the quality of life for community residents and the region.,Thunder Bay,Northwest,200 Picnic Point Rd,P0T 2A0,,"$633,600",Yes,Yes,,,,49.77663,-86.53259
234,Recreation,Northern Development,Greenstone,Rehabilitation of Poplar Lodge Park,Under construction,October 2024,"Rehabilitation of the boat launch and pier at Poplar Lodge Park, along with the associated engineering.  In 2017, It was identified that the wooden dock along the existing pier had reached the end of its useful life, and extensive rehabilitation would be required.","Rehabilitation of the Poplar Lodge Park boat launch and pier to extend the useful life of asset, and to improve quality of life for residents, the community, and the region.",Thunder Bay,Northwest,ON 580,P0T 1G0,,"$500,000",Yes,Yes,,,,49.63447,-88.08618
235,Recreation,Northern Development,Hearst,Espace Hearst - New Community Pavilion,Complete,September 2020,Construction of a permanent pavilion and stage combined with the development of an outdoor plaza,"A 60'x80' pavilion with accessible stage accommodates 300 people in a non-fixed seating arrangement and includes permanent washrooms. It contains garage doors on three sides of the structure that can be open or closed depending on the weather, allowing local organizations to use the facility to host events throughout the spring, summer and fall.",Cochrane,Northeast,905 Edward St,P0L1N0,,"$1,020,078",Yes,Yes,Yes,,,49.688018,-83.666955
236,Recreation,Northern Development,Iroquois Falls,Jus Jordan Arena Replacement,Complete,June 2024,"Installation a new roof membrane on the Jus Jordan Arena & Sports Complex. The project includes the removal of the existing roof membrane, and the installation of Sika Sarnafil membrane, and a permanent ladder.",The Jus Jordan Arena and Sports Complex’s roof has reached the end of its life expectancy. The new roof membrane will provide a structurally safe and secure facility prolonging the life of the roof with a warranty of 30 years.,Cochrane,Northeast,"29 Synagogue Ave,",P0K 1E0,,"$572,059",Yes,Yes,,,,48.76556,-80.6829
237,Recreation,Northern Development,Johnson,Community Kitchen Renovation and Upgrades,Under construction,September 2024,Update kitchen at the Community Centre/Arena.,Renovated centre.,Algoma,Northeast,"1 Cameron Dr,",P0R 1E0,,0,Yes,Yes,,,,46.3466902,-83.9291454
238,Recreation,Northern Development,Kenora,City of Kenora - New Viewing Area and Playing Field,Complete,December 2020,"Development of second floor viewing area to enable tournament sized playing field, including steel floor joists, elevator and washroom, and heating and mechanical work ",Provide a multi-sport tournament facility in Kenora for sports tourism ,Kenora,Northwest,14 Trailer Park ,P9N 3X2,,"$749,500",Yes,Yes,,Yes,,49.788205,-94.444871
239,Recreation,Northern Development,Kenora,Kenora Recreation Centre Outdoor Community Enhancements,Under construction,August 2024,The project will expand the current boat launch and add a new boat launch; upgrade washroom facilities;  add a trail connection; and expand capacity in the parking lot.,The project will expand capacity at the Kenora Recreation Centre for daytime and overnight users of the boat launch area.,Kenora,Northwest,18 Mike Richards Way,P9N 1L2,,0,Yes,Yes,,,,49.7617256,-94.4890336
240,Recreation,Northern Development,Kenora,Keewatin Curling Club Facility Renovations,Complete,April 2024,The project will replace flooring and damaged ceiling.,The project will increase the longevity and usage of the facility.,Kenora,Northwest,920 Front Street ,P0V 3G0,,0,,Yes,,Yes,,49.76246475,-94.55617948
241,Recreation,Northern Development,Kenora,Norman Park Playground and Interpretive Area Upgrade and Improvement,Under construction,October 2024,The project will include the installation of a new playground and interpretive area.,The project will upgrade the park for local residents and visitors and complement other amenities in the area. ,Kenora,Northwest,35 Minnesota Street ,P9N 3W5,,0,Yes,Yes,,Yes,,49.7611834,-94.5296287
242,Recreation,Northern Development,Kenora,City of Kenora Keewatin Memorial Arena Upgrade & Repair Project,Under construction,December 2024,"Arena improvements, including the addition of an accessible lift, and other building upgrades.",The project will make the building fully accessible and  increase the long term sustainability of the building ,Kenora,Northwest,930 Front Street ,P0V 3G0,,0,Yes,Yes,,,,49.76250502,-94.55834913
243,Recreation,Northern Development,Kenora,Kenora SportsPlex Lakelife Playroom,Complete,December 2023,Purchase and install an indoor LakeLife play area.,The project will provide the community with access to year-round play area for children (0 - 10 years).,Kenora,Northwest,14 Trailer Park ,P9N 4K9,,0,,Yes,,Yes,,49.78900712,-94.44583714
244,Recreation,Northern Development,Kenora,Kenora Golf & Country Club Upgrades ,Under construction,November 2024,"The project will upgrade the irrigation, increase accessibility, and expand the deck areas.",The project will lead to the long-term sustainability of the club.,Kenora,Northwest,99 Golf Course Road ,P9N 3X7,,0,,Yes,,Yes,,49.7520792,-94.4764192
245,Recreation,Northern Development,Kenora,Central Community Club Green Space Enhancements Project,Planning,October 2025,The project will involve the installation of accessible pathways and a playground.  ,The project will create a destination play area for families and visitors.,Kenora,Northwest,738-670 Park Street,P9N 1B4,,0,Yes,Yes,,,,49.7670025,-94.4776298
246,Recreation,Northern Development,Kenora,Sunset Trail Riders Kubota and Separator Project ,Complete,November 2024,Sunset Trail Riders will install an oil and water separator and purchase new grooming equipment.,"The project will extend the snowmobile season with new, lighter equipment on water crossings.",Kenora,Northwest,1 Outen Lane,P9N 4L4,,0,,Yes,,Yes,,49.7894497,-94.4699511
247,Recreation,Northern Development,Kenora District,Camp Stephens Facility Enhancements,Complete,May 2024,"Upgrading staff and camp accommodations, shower/ bath house, and main dock. ",Refurbished and retrofitted Camp facilities.,Kenora,Northwest,Lake of the Woods ,P9N 3X8,,"$133,100",,Yes,,Yes,,49.684277,-94.47412
248,Recreation,Northern Development,Kenora District,Lake of the Woods Gun Club Biathlon Range Project,Complete,March 2023,"Construct a new biathlon range with targets and trails (e.g., penalty loop), lighting, and shed/ building.","Completed biathlon range with target, trails and lighting.  Will enable new members to train locally.",Kenora,Northwest,Pellatt township,P9N 4C8,,"$198,000",,Yes,,Yes,,49.79883,-94.62288
249,Recreation,Northern Development,Kirkland Lake,New Kirkland Indoor Pool and Aquatic Facility,Complete,December 2018,Increasing number of lanes and spectator seating,"6 lanes, more bleachers and viewing platform will allow organizers to host bigger events, including international",Timiskaming,Northeast,55 Allen Ave,P2N 3P4,,"$14,196,920",Yes,Yes,,,,48.150513,-80.035401
250,Recreation,Northern Development,"Macdonald, Meredith and Aberdeen Add'l",Sportsplex Final Phase ,Under construction,2024,Sportsplex removal of old roof and installation of new roof and insulation.,Renovated centre.,Algoma,Northeast,83 Bay St.,P0S 1C0,,0,Yes,Yes,,,,46.49002391,-84.06996373
251,Recreation,Northern Development,Manitoulin,Manitoulin E-Bike Tourism Project,Under construction,2024,"Expand and diversify the cycling tourism product offered on Manitoulin Island, and capitalize on the rapid growth of cycling tourism. This project will purchase and install seven e-charging stations for e-bicycles and include the acquisition of 20 e-bikes to provide through local businesses for rent at key locations around the entrances to the Island. ","The project is expected to create a new tourism offering, keeping visitors on Manitoulin Island longer, and encouraging healthy and environmentally friendly transportation for visitors and residents alike.",Manitoulin,Northeast,6152 Hwy 542,P0P 1S0,,"$61,200",Yes,Yes,Yes,Yes,,45.7324683,-82.16926392
252,Recreation,Northern Development,Nipissing District,City of North Bay - New Waterfront Splash Pad,Complete,August 2020,"Construct splash pad in the downtown along with seating, sun shade and change rooms.",Completed splashpad will attract families to the downtown/waterfront during summer.,Parry Sound,Northeast,Oak Street,P1B 1W8,,"$750,000",Yes,Yes,Yes,Yes,,46.3094204,-79.4641469
253,Recreation,Northern Development,North Bay,Museum Playground,Planning,December 2024,"Construction of an accessible playground with a rubberized surface, lighting, landscaping, and benches in the downtown.","The project will attract more families to the downtown, supporting the businesses adjacent to the playground.",Nipissing,Northeast,Oak Street at Ferguson,P1B 1W8,,"$437,639",Yes,Yes,,Yes,,46.312274,-79.469824
254,Recreation,Northern Development,North Bay,All Wheel Park,Planning,December 2024,"Construction of an half-pipe, pump track for all types of wheeled recreation, as well as an event plaza.","The project will attract more youth and families to spend time in the downtown, thereby supporting local businesses.",Nipissing,Northeast,Oak Street at Ferguson,P1B 1W8,,"$801,198",Yes,Yes,,Yes,,46.312274,-79.469824
255,Recreation,Northern Development,North Bay,Laurentian Ski Hill Capacity Building,Complete,March 2024,"Purchasing of new snowmaking, grooming equipment, and POS system to enhance operating efficiencies. Develop marketing strategy for future promotions.","Increase capacity of the hill to host competitions and special events, and generate more revenue to sustain operations.",Nipissing,Northeast,15 Janey Street,P1C 1N1,,"$292,467",,Yes,,Yes,,46.33786147,-79.43219664
256,Recreation,Northern Development,Northeastern Manitoulin and The Islands,NEMI Recreation Center Infrastructure Enhancement Project ,Complete,December 2022,"Purchase and installation of upgrades to the NEMI Recreation Center, including the following:  the purchase and installation of a new condenser unit; the purchase and installation of a boiler system; and the purchase of a new ice resurfacer.","The project will extend the usefull life of the NEMI Recreation Centre, and will modernize facility operations. ",Manitoulin,Northeast, 9001 Highway 6,P0P 1K0,,"$319,114",Yes,Yes,,,,45.9709413,-81.92135425
257,Recreation,Northern Development,Northeastern Manitoulin and The Islands,Spider Bay Marina Pier 6 Enhancement Project ,Complete,June 2023,"Contract and Renovation work, which will include the following activities:  tendering the purchase, delivery, and installation of a new floating dock, per the Town of NEMI Procurement Policy.","This project extended the useful life of the asset by replacing outdated, end of life electrical and infrastructure. The boat slips will generate additional tourism traffic to the community, which will provide a direct economic benefit to the business community.",Manitoulin,Northeast,45 Water St. West,P0P 1K0,,"$275,420",Yes,Yes,,,,45.98625066,-81.93133962
258,Recreation,Northern Development,Parry Sound,Parry Sound Sailing Centre Expansion,Complete,March 2016,Expanding current clubhouse,"Space for café, bike rentals, paddleboards and kayaks, washroom/changeroom",Parry Sound,Northeast,30 Waubuno Beach Rd,P2A 2Z1,,"$118,296",Yes,Yes,Yes,Yes,http://www.sailparrysound.on.ca/,45.34552,-80.034302
259,Recreation,Northern Development,Pickle Lake,Pickle Lake Sport and Recreation Complex Renovation,Under construction,August 2024,Renovate two co-located existing winter use facilities (curling club and arena) into one year-round multi-purpose sports and recreation centre.  ,A year-round accessible recreational facility that will provide a wide range of activities appealing to all age groups.  ,Kenora,Northwest,33 Dickenson St,P0V 3A0,,0,Yes,Yes,,,,51.466702,-90.19665
260,Recreation,Northern Development,Rainy River,Upgrades to Campground,Under construction,October 2024,"Upgrades to RV hook ups, and the washroom / shower house.",Expansion of campground with more services.,Rainy River,Northwest,River Avenue,P0W 1M0,,"$70,000",Yes,Yes,,,,48.717106,-94.564778
261,Recreation,Northern Development,Red Lake,Red Lake off leash dog park,Complete,September 2021,Create a welcoming and safe place to bring off leash dogs.,The project resulted in a new community asset where community members can bring their dogs to exercise. ,Kenora,Northwest,hwy 618,P0V 2M0,,"$51,730",Yes,Yes,,,,51.006519,-93.842888
262,Recreation,Northern Development,Red Lake,Red Lake Ice Plant,Complete,January 2022,Fix the ice making machine at the Red Lake arena.,Allow the arena to continue operating so recreational and sporting programming could continue. ,Kenora,Northwest,10 William St.,P0V 1L0,,"$193,738",Yes,Yes,,,,51.074,-93.80562
263,Recreation,Northern Development,Sandy Lake First Nation,Sandy Lake First Nation - Recreational Outdoor Court,Complete,October 2023,Enhancement of the community's outdoor activities court consisting of the installation of outdoor lighting and the construction of a storage shed for maintenance and sporting equipment.,Increase and enhance community participation in oudoor activities.,,Northwest,PO Box 12,P0V 1V0,,"$134,200",Yes,Yes,,,,53.06061,-93.3199
264,Recreation,Northern Development,Sandy Lake First Nation,Sandy Lake First Nation - Baseball Field Upgrades,Complete,April 2024,Enhancement of two baseball fields within the community.,Improve the fields so that community members can play the sport safely. ,,Northwest,PO Box 12,P0V 1V0,,"$1,093,159",Yes,Yes,,,,53.06375,-93.33518
